timestamp,equipment_id,equipment_name,temperature,vibration,pressure,rpm,op_status,source_file,is_operating,temperature_z,vibration_z,pressure_z,rpm_z,max_z,alert_level,alert_flag,group_id,consecutive_alert
2024-01-01 16:00:00,E-001,旋盤機A,72.72,1.3,1.123,1503.5,1,01_旋盤機A_センサーログ_202401.csv,1,1.249,-1.484,0.032,0.358,1.484,NORMAL,0,3,0
2024-01-01 17:00:00,E-001,旋盤機A,71.09,1.761,1.122,1520.4,1,01_旋盤機A_センサーログ_202401.csv,1,0.775,0.363,0.015,1.05,1.05,NORMAL,0,3,0
2024-01-01 18:00:00,E-001,旋盤機A,70.34,1.587,1.163,1456.3,1,01_旋盤機A_センサーログ_202401.csv,1,0.551,-0.355,0.662,-1.637,1.637,NORMAL,0,3,0
2024-01-01 19:00:00,E-001,旋盤機A,68.4,1.359,1.036,1491.7,1,01_旋盤機A_センサーログ_202401.csv,1,0.029,-1.224,-1.347,-0.126,1.347,NORMAL,0,3,0
2024-01-01 20:00:00,E-001,旋盤機A,77.47,1.24,1.197,1449.5,1,01_旋盤機A_センサーログ_202401.csv,1,2.047,-1.521,1.187,-1.703,2.047,WARNING,1,4,1
2024-01-01 21:00:00,E-001,旋盤機A,68.33,1.549,1.159,1521.3,1,01_旋盤機A_センサーログ_202401.csv,1,-0.134,-0.272,0.552,1.117,1.117,NORMAL,0,5,0
2024-01-01 22:00:00,E-001,旋盤機A,73.97,1.395,1.054,1525.7,1,01_旋盤機A_センサーログ_202401.csv,1,1.169,-0.862,-1.099,1.196,1.196,NORMAL,0,5,0
2024-01-01 23:00:00,E-001,旋盤機A,69.04,1.117,0.987,1472.4,1,01_旋盤機A_センサーログ_202401.csv,1,-0.031,-1.767,-1.884,-0.857,1.884,NORMAL,0,5,0
2024-01-02 06:00:00,E-001,旋盤機A,72.49,1.543,1.169,1487.2,1,01_旋盤機A_センサーログ_202401.csv,1,0.798,-0.12,0.784,-0.263,0.798,NORMAL,0,5,0
2024-01-02 07:00:00,E-001,旋盤機A,70.79,1.688,1.069,1513.7,1,01_旋盤機A_センサーログ_202401.csv,1,0.358,0.443,-0.69,0.782,0.782,NORMAL,0,5,0
2024-01-02 08:00:00,E-001,旋盤機A,66.69,1.391,1.062,1464.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.681,-0.734,-0.766,-1.181,1.181,NORMAL,0,5,0
2024-01-02 09:00:00,E-001,旋盤機A,72.43,1.359,1.101,1514.4,1,01_旋盤機A_センサーログ_202401.csv,1,0.797,-0.832,-0.163,0.826,0.832,NORMAL,0,5,0
2024-01-02 10:00:00,E-001,旋盤機A,72.23,1.7,1.09,1487.3,1,01_旋盤機A_センサーログ_202401.csv,1,0.719,0.561,-0.328,-0.275,0.719,NORMAL,0,5,0
2024-01-02 11:00:00,E-001,旋盤機A,69.6,0.994,0.955,1460.3,1,01_旋盤機A_センサーログ_202401.csv,1,0.014,-2.104,-2.17,-1.318,2.17,WARNING,1,6,1
2024-01-02 12:00:00,E-001,旋盤機A,65.01,1.62,1.009,1488.7,1,01_旋盤機A_センサーログ_202401.csv,1,-1.25,0.317,-1.274,-0.262,1.274,NORMAL,0,7,0
2024-01-02 13:00:00,E-001,旋盤機A,76.5,1.393,1.174,1472.0,1,01_旋盤機A_センサーログ_202401.csv,1,1.747,-0.535,1.048,-0.954,1.747,NORMAL,0,7,0
2024-01-02 14:00:00,E-001,旋盤機A,68.97,1.215,1.066,1525.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.356,-1.119,-0.439,1.333,1.333,NORMAL,0,7,0
2024-01-02 15:00:00,E-001,旋盤機A,61.36,1.63,1.124,1482.2,1,01_旋盤機A_センサーログ_202401.csv,1,-2.181,0.461,0.354,-0.471,2.181,WARNING,1,8,1
2024-01-02 16:00:00,E-001,旋盤機A,62.77,1.522,1.047,1507.0,1,01_旋盤機A_センサーログ_202401.csv,1,-1.714,0.09,-0.768,0.578,1.714,NORMAL,0,9,0
2024-01-02 17:00:00,E-001,旋盤機A,70.11,1.981,1.076,1469.3,1,01_旋盤機A_センサーログ_202401.csv,1,0.109,1.801,-0.33,-0.992,1.801,NORMAL,0,9,0
2024-01-02 18:00:00,E-001,旋盤機A,70.9,1.566,1.236,1525.1,1,01_旋盤機A_センサーログ_202401.csv,1,0.284,0.252,1.842,1.305,1.842,NORMAL,0,9,0
2024-01-02 19:00:00,E-001,旋盤機A,71.78,1.939,0.981,1480.8,1,01_旋盤機A_センサーログ_202401.csv,1,0.515,1.832,-1.549,-0.509,1.832,NORMAL,0,9,0
2024-01-02 20:00:00,E-001,旋盤機A,65.37,1.383,0.962,1519.1,1,01_旋盤機A_センサーログ_202401.csv,1,-1.121,-0.395,-1.642,1.0,1.642,NORMAL,0,9,0
2024-01-02 21:00:00,E-001,旋盤機A,68.89,1.059,0.998,1509.4,1,01_旋盤機A_センサーログ_202401.csv,1,-0.26,-1.628,-1.08,0.646,1.628,NORMAL,0,9,0
2024-01-02 22:00:00,E-001,旋盤機A,74.19,2.099,1.391,1512.4,1,01_旋盤機A_センサーログ_202401.csv,1,1.092,2.123,2.988,0.747,2.988,WARNING,1,10,1
2024-01-02 23:00:00,E-001,旋盤機A,65.05,0.86,1.127,1475.6,1,01_旋盤機A_センサーログ_202401.csv,1,-1.161,-1.996,0.34,-0.68,1.996,NORMAL,0,11,0
2024-01-03 06:00:00,E-001,旋盤機A,67.92,1.316,1.086,1532.0,1,01_旋盤機A_センサーログ_202401.csv,1,-0.417,-0.457,-0.039,1.509,1.509,NORMAL,0,11,0
2024-01-03 07:00:00,E-001,旋盤機A,70.79,1.452,0.996,1449.8,1,01_旋盤機A_センサーログ_202401.csv,1,0.273,-0.022,-0.921,-1.679,1.679,NORMAL,0,11,0
2024-01-03 08:00:00,E-001,旋盤機A,67.57,1.484,1.277,1503.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.466,0.05,1.766,0.333,1.766,NORMAL,0,11,0
2024-01-03 09:00:00,E-001,旋盤機A,74.91,1.35,0.982,1471.0,1,01_旋盤機A_センサーログ_202401.csv,1,1.394,-0.369,-0.961,-0.936,1.394,NORMAL,0,11,0
2024-01-03 10:00:00,E-001,旋盤機A,66.37,2.139,1.018,1525.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.76,1.961,-0.604,1.303,1.961,NORMAL,0,11,0
2024-01-03 11:00:00,E-001,旋盤機A,65.49,1.779,1.138,1495.3,1,01_旋盤機A_センサーログ_202401.csv,1,-0.935,0.799,0.465,0.028,0.935,NORMAL,0,11,0
2024-01-03 12:00:00,E-001,旋盤機A,69.8,1.304,1.145,1486.4,1,01_旋盤機A_センサーログ_202401.csv,1,0.217,-0.626,0.544,-0.344,0.626,NORMAL,0,11,0
2024-01-03 13:00:00,E-001,旋盤機A,63.87,1.117,1.117,1547.4,1,01_旋盤機A_センサーログ_202401.csv,1,-1.234,-1.1,0.258,1.987,1.987,NORMAL,0,11,0
2024-01-03 14:00:00,E-001,旋盤機A,70.8,1.464,1.129,1539.2,1,01_旋盤機A_センサーログ_202401.csv,1,0.497,-0.073,0.345,1.519,1.519,NORMAL,0,11,0
2024-01-03 15:00:00,E-001,旋盤機A,71.1,1.377,1.211,1512.9,1,01_旋盤機A_センサーログ_202401.csv,1,0.594,-0.336,1.055,0.525,1.055,NORMAL,0,11,0
2024-01-03 16:00:00,E-001,旋盤機A,77.68,1.555,0.978,1459.0,1,01_旋盤機A_センサーログ_202401.csv,1,2.052,0.216,-1.037,-1.414,2.052,WARNING,1,12,1
2024-01-03 17:00:00,E-001,旋盤機A,78.25,2.017,1.082,1488.5,1,01_旋盤機A_センサーログ_202401.csv,1,1.919,1.481,-0.149,-0.4,1.919,NORMAL,0,13,0
2024-01-03 18:00:00,E-001,旋盤機A,77.31,1.168,1.011,1519.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.546,-1.001,-0.817,0.712,1.546,NORMAL,0,13,0
2024-01-03 19:00:00,E-001,旋盤機A,68.03,1.498,1.084,1510.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.332,-0.04,-0.097,0.315,0.332,NORMAL,0,13,0
2024-01-03 20:00:00,E-001,旋盤機A,77.04,1.527,1.164,1438.5,1,01_旋盤機A_センサーログ_202401.csv,1,1.48,0.008,0.619,-2.097,2.097,WARNING,1,14,1
2024-01-03 21:00:00,E-001,旋盤機A,69.76,1.247,0.978,1473.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.107,-0.778,-1.051,-0.843,1.051,NORMAL,0,15,0
2024-01-03 22:00:00,E-001,旋盤機A,68.33,1.775,0.967,1500.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.508,0.752,-1.095,0.111,1.095,NORMAL,0,15,0
2024-01-03 23:00:00,E-001,旋盤機A,67.58,1.402,1.2,1516.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.655,-0.285,0.933,0.581,0.933,NORMAL,0,15,0
2024-01-04 06:00:00,E-001,旋盤機A,76.69,1.454,1.03,1493.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.369,-0.111,-0.504,-0.181,1.369,NORMAL,0,15,0
2024-01-04 07:00:00,E-001,旋盤機A,71.21,1.553,0.992,1502.7,1,01_旋盤機A_センサーログ_202401.csv,1,0.141,0.253,-0.857,0.126,0.857,NORMAL,0,15,0
2024-01-04 08:00:00,E-001,旋盤機A,71.14,2.255,1.288,1474.4,1,01_旋盤機A_センサーログ_202401.csv,1,0.074,2.129,1.657,-0.831,2.129,WARNING,1,16,1
2024-01-04 09:00:00,E-001,旋盤機A,68.56,1.061,1.041,1509.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.523,-1.286,-0.537,0.438,1.286,NORMAL,0,17,0
2024-01-04 10:00:00,E-001,旋盤機A,76.03,1.281,1.035,1435.6,1,01_旋盤機A_センサーログ_202401.csv,1,1.173,-0.594,-0.544,-1.941,1.941,NORMAL,0,17,0
2024-01-04 11:00:00,E-001,旋盤機A,69.19,1.181,1.047,1473.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.443,-1.0,-0.383,-0.675,1.0,NORMAL,0,17,0
2024-01-04 12:00:00,E-001,旋盤機A,69.53,0.973,0.953,1563.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.382,-1.548,-1.269,2.102,2.102,WARNING,1,18,2
2024-01-04 13:00:00,E-001,旋盤機A,63.56,1.171,1.284,1587.2,1,01_旋盤機A_センサーログ_202401.csv,1,-1.629,-0.886,1.849,2.384,2.384,WARNING,1,18,2
2024-01-04 14:00:00,E-001,旋盤機A,64.14,1.39,1.134,1551.9,1,01_旋盤機A_センサーログ_202401.csv,1,-1.416,-0.211,0.514,1.298,1.416,NORMAL,0,19,0
2024-01-04 15:00:00,E-001,旋盤機A,65.07,1.426,1.178,1513.0,1,01_旋盤機A_センサーログ_202401.csv,1,-1.115,-0.112,0.887,0.219,1.115,NORMAL,0,19,0
2024-01-04 16:00:00,E-001,旋盤機A,68.12,1.46,0.963,1492.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.482,0.085,-1.27,-0.29,1.27,NORMAL,0,19,0
2024-01-04 17:00:00,E-001,旋盤機A,68.67,1.57,1.044,1514.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.4,0.497,-0.418,0.265,0.497,NORMAL,0,19,0
2024-01-04 18:00:00,E-001,旋盤機A,75.06,1.547,1.135,1501.6,1,01_旋盤機A_センサーログ_202401.csv,1,0.947,0.383,0.502,-0.092,0.947,NORMAL,0,19,0
2024-01-04 19:00:00,E-001,旋盤機A,70.0,1.284,1.132,1497.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.218,-0.562,0.464,-0.163,0.562,NORMAL,0,19,0
2024-01-04 20:00:00,E-001,旋盤機A,80.47,1.972,1.139,1477.1,1,01_旋盤機A_センサーログ_202401.csv,1,1.904,1.674,0.529,-0.663,1.904,NORMAL,0,19,0
2024-01-04 21:00:00,E-001,旋盤機A,64.44,1.857,1.126,1514.4,1,01_旋盤機A_センサーログ_202401.csv,1,-1.33,1.191,0.448,0.401,1.33,NORMAL,0,19,0
2024-01-04 22:00:00,E-001,旋盤機A,61.28,1.778,1.145,1466.7,1,01_旋盤機A_センサーログ_202401.csv,1,-1.763,0.893,0.585,-0.98,1.763,NORMAL,0,19,0
2024-01-04 23:00:00,E-001,旋盤機A,67.64,1.579,1.105,1491.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.47,0.347,0.152,-0.277,0.47,NORMAL,0,19,0
2024-01-05 06:00:00,E-001,旋盤機A,69.48,1.424,1.115,1544.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.031,-0.212,0.215,1.189,1.189,NORMAL,0,19,0
2024-01-05 07:00:00,E-001,旋盤機A,57.17,1.429,1.118,1508.9,1,01_旋盤機A_センサーログ_202401.csv,1,-2.264,-0.185,0.232,0.201,2.264,WARNING,1,20,1
2024-01-05 08:00:00,E-001,旋盤機A,68.14,0.973,1.133,1551.8,1,01_旋盤機A_センサーログ_202401.csv,1,-0.132,-1.571,0.41,1.322,1.571,NORMAL,0,21,0
2024-01-05 09:00:00,E-001,旋盤機A,62.33,1.759,1.067,1498.2,1,01_旋盤機A_センサーログ_202401.csv,1,-1.186,0.889,-0.356,-0.277,1.186,NORMAL,0,21,0
2024-01-05 10:00:00,E-001,旋盤機A,64.74,1.4,1.23,1517.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.686,-0.215,1.356,0.276,1.356,NORMAL,0,21,0
2024-01-05 11:00:00,E-001,旋盤機A,78.66,1.853,1.144,1552.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.743,1.166,0.421,1.224,1.743,NORMAL,0,21,0
2024-01-05 12:00:00,E-001,旋盤機A,72.19,1.748,1.07,1502.0,1,01_旋盤機A_センサーログ_202401.csv,1,0.655,0.784,-0.456,-0.233,0.784,NORMAL,0,21,0
2024-01-05 13:00:00,E-001,旋盤機A,67.83,1.86,0.982,1523.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.119,1.066,-1.467,0.362,1.467,NORMAL,0,21,0
2024-01-05 14:00:00,E-001,旋盤機A,71.68,1.978,1.175,1554.6,1,01_旋盤機A_センサーログ_202401.csv,1,0.585,1.572,0.9,1.154,1.572,NORMAL,0,21,0
2024-01-05 15:00:00,E-001,旋盤機A,77.6,1.218,1.093,1464.8,1,01_旋盤機A_センサーログ_202401.csv,1,1.518,-0.964,-0.169,-1.31,1.518,NORMAL,0,21,0
2024-01-05 16:00:00,E-001,旋盤機A,72.67,2.206,1.164,1479.0,1,01_旋盤機A_センサーログ_202401.csv,1,0.702,2.036,0.68,-1.057,2.036,WARNING,1,22,1
2024-01-05 17:00:00,E-001,旋盤機A,71.51,1.826,0.978,1479.9,1,01_旋盤機A_センサーログ_202401.csv,1,0.475,0.798,-1.616,-1.048,1.616,NORMAL,0,23,0
2024-01-05 18:00:00,E-001,旋盤機A,79.45,2.226,1.161,1431.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.69,1.878,0.588,-2.194,2.194,WARNING,1,24,1
2024-01-05 19:00:00,E-001,旋盤機A,80.73,1.964,1.141,1548.5,1,01_旋盤機A_センサーログ_202401.csv,1,1.698,0.984,0.452,1.269,1.698,NORMAL,0,25,0
2024-01-05 20:00:00,E-001,旋盤機A,70.21,1.828,1.159,1452.6,1,01_旋盤機A_センサーログ_202401.csv,1,-0.001,0.498,0.705,-1.542,1.542,NORMAL,0,25,0
2024-01-05 21:00:00,E-001,旋盤機A,89.22,2.179,1.185,1482.9,1,01_旋盤機A_センサーログ_202401.csv,1,2.491,1.472,1.088,-0.577,2.491,WARNING,1,26,2
2024-01-05 22:00:00,E-001,旋盤機A,87.23,2.452,1.123,1507.0,1,01_旋盤機A_センサーログ_202401.csv,1,1.928,2.007,0.063,0.135,2.007,WARNING,1,26,2
2024-01-05 23:00:00,E-001,旋盤機A,85.83,1.936,1.085,1495.4,1,01_旋盤機A_センサーログ_202401.csv,1,1.571,0.496,-0.636,-0.193,1.571,NORMAL,0,27,0
2024-01-06 06:00:00,E-001,旋盤機A,95.6,2.937,0.994,1496.2,1,01_旋盤機A_センサーログ_202401.csv,1,2.304,2.648,-1.949,-0.162,2.648,WARNING,1,28,1
2024-01-06 07:00:00,E-001,旋盤機A,77.41,1.277,1.018,1506.1,1,01_旋盤機A_センサーログ_202401.csv,1,0.368,-1.283,-1.419,0.127,1.419,NORMAL,0,29,0
2024-01-06 08:00:00,E-001,旋盤機A,74.22,1.503,1.233,1525.7,1,01_旋盤機A_センサーログ_202401.csv,1,0.062,-0.696,1.706,0.663,1.706,NORMAL,0,29,0
2024-01-06 09:00:00,E-001,旋盤機A,74.21,1.666,1.333,1493.8,1,01_旋盤機A_センサーログ_202401.csv,1,0.018,-0.294,2.54,-0.283,2.54,WARNING,1,30,1
2024-01-06 10:00:00,E-001,旋盤機A,59.98,1.981,1.054,1503.2,1,01_旋盤機A_センサーログ_202401.csv,1,-1.502,0.422,-0.778,-0.044,1.502,NORMAL,0,31,0
2024-01-06 11:00:00,E-001,旋盤機A,76.55,1.019,0.975,1452.0,1,01_旋盤機A_センサーログ_202401.csv,1,0.237,-1.664,-1.564,-1.519,1.664,NORMAL,0,31,0
2024-01-06 12:00:00,E-001,旋盤機A,66.03,1.632,1.152,1508.3,1,01_旋盤機A_センサーログ_202401.csv,1,-0.876,-0.341,0.412,0.21,0.876,NORMAL,0,31,0
2024-01-06 13:00:00,E-001,旋盤機A,62.94,0.807,1.105,1485.8,1,01_旋盤機A_センサーログ_202401.csv,1,-1.286,-1.952,-0.109,-0.452,1.952,NORMAL,0,31,0
2024-01-06 14:00:00,E-001,旋盤機A,72.3,1.711,1.114,1522.8,1,01_旋盤機A_センサーログ_202401.csv,1,-0.263,-0.173,0.0,0.756,0.756,NORMAL,0,31,0
2024-01-06 15:00:00,E-001,旋盤機A,71.15,1.659,1.03,1494.6,1,01_旋盤機A_センサーログ_202401.csv,1,-0.452,-0.277,-0.914,-0.147,0.914,NORMAL,0,31,0
2024-01-06 16:00:00,E-001,旋盤機A,70.98,1.746,1.061,1515.6,1,01_旋盤機A_センサーログ_202401.csv,1,-0.517,-0.121,-0.509,0.532,0.532,NORMAL,0,31,0
2024-01-06 17:00:00,E-001,旋盤機A,68.67,1.465,1.183,1440.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.739,-0.699,0.861,-1.743,1.743,NORMAL,0,31,0
2024-01-06 18:00:00,E-001,旋盤機A,63.52,1.055,0.867,1479.7,1,01_旋盤機A_センサーログ_202401.csv,1,-1.267,-1.457,-2.298,-0.442,2.298,WARNING,1,32,1
2024-01-06 19:00:00,E-001,旋盤機A,73.75,1.415,1.12,1532.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.114,-0.664,0.161,1.227,1.227,NORMAL,0,33,0
2024-01-06 20:00:00,E-001,旋盤機A,76.64,1.479,1.235,1502.8,1,01_旋盤機A_センサーログ_202401.csv,1,0.2,-0.489,1.278,0.383,1.278,NORMAL,0,33,0
2024-01-06 21:00:00,E-001,旋盤機A,65.81,1.322,0.952,1473.4,1,01_旋盤機A_センサーログ_202401.csv,1,-0.993,-0.829,-1.416,-0.651,1.416,NORMAL,0,33,0
2024-01-06 22:00:00,E-001,旋盤機A,68.21,1.741,1.272,1458.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.688,0.085,1.512,-1.113,1.512,NORMAL,0,33,0
2024-01-06 23:00:00,E-001,旋盤機A,71.96,1.188,1.147,1496.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.264,-1.013,0.323,0.144,1.013,NORMAL,0,33,0
2024-01-08 06:00:00,E-001,旋盤機A,60.85,1.778,1.039,1484.0,1,01_旋盤機A_センサーログ_202401.csv,1,-1.388,0.262,-0.636,-0.382,1.388,NORMAL,0,33,0
2024-01-08 07:00:00,E-001,旋盤機A,64.65,1.304,1.143,1494.3,1,01_旋盤機A_センサーログ_202401.csv,1,-0.894,-0.695,0.33,0.105,0.894,NORMAL,0,33,0
2024-01-08 08:00:00,E-001,旋盤機A,71.64,1.609,1.232,1489.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.137,-0.022,1.103,-0.165,1.103,NORMAL,0,33,0
2024-01-08 09:00:00,E-001,旋盤機A,62.62,1.82,1.067,1533.4,1,01_旋盤機A_センサーログ_202401.csv,1,-1.056,0.478,-0.353,1.612,1.612,NORMAL,0,33,0
2024-01-08 10:00:00,E-001,旋盤機A,71.92,1.461,1.135,1558.5,1,01_旋盤機A_センサーログ_202401.csv,1,0.097,-0.246,0.264,2.276,2.276,WARNING,1,34,1
2024-01-08 11:00:00,E-001,旋盤機A,80.38,1.521,1.116,1532.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.235,-0.061,0.079,1.198,1.235,NORMAL,0,35,0
2024-01-08 12:00:00,E-001,旋盤機A,65.77,1.6,1.097,1509.4,1,01_旋盤機A_センサーログ_202401.csv,1,-0.693,0.393,-0.138,0.35,0.693,NORMAL,0,35,0
2024-01-08 13:00:00,E-001,旋盤機A,65.83,1.023,0.893,1466.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.619,-1.559,-1.869,-1.107,1.869,NORMAL,0,35,0
2024-01-08 14:00:00,E-001,旋盤機A,67.71,1.412,1.294,1533.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.227,-0.217,1.571,1.207,1.571,NORMAL,0,35,0
2024-01-08 15:00:00,E-001,旋盤機A,65.19,1.604,1.059,1491.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.637,0.449,-0.357,-0.234,0.637,NORMAL,0,35,0
2024-01-08 16:00:00,E-001,旋盤機A,70.93,1.686,1.066,1531.9,1,01_旋盤機A_センサーログ_202401.csv,1,0.39,0.819,-0.298,1.093,1.093,NORMAL,0,35,0
2024-01-08 17:00:00,E-001,旋盤機A,64.29,1.502,1.36,1506.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.881,0.082,2.102,0.177,2.102,WARNING,1,36,1
2024-01-08 18:00:00,E-001,旋盤機A,77.17,1.527,1.158,1498.3,1,01_旋盤機A_センサーログ_202401.csv,1,1.626,0.197,0.373,-0.109,1.626,NORMAL,0,37,0
2024-01-08 19:00:00,E-001,旋盤機A,69.15,1.266,1.143,1474.5,1,01_旋盤機A_センサーログ_202401.csv,1,-0.013,-1.049,0.231,-0.933,1.049,NORMAL,0,37,0
2024-01-08 20:00:00,E-001,旋盤機A,73.33,1.826,1.137,1491.4,1,01_旋盤機A_センサーログ_202401.csv,1,0.828,1.447,0.171,-0.292,1.447,NORMAL,0,37,0
2024-01-08 21:00:00,E-001,旋盤機A,72.27,1.407,1.194,1445.1,1,01_旋盤機A_センサーログ_202401.csv,1,0.6,-0.371,0.602,-1.743,1.743,NORMAL,0,37,0
2024-01-08 22:00:00,E-001,旋盤機A,68.32,0.903,0.95,1540.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.176,-2.241,-1.393,1.36,2.241,WARNING,1,38,3
2024-01-08 23:00:00,E-001,旋盤機A,74.48,1.284,0.95,1411.1,1,01_旋盤機A_センサーログ_202401.csv,1,1.0,-0.656,-1.272,-2.54,2.54,WARNING,1,38,3
2024-01-09 06:00:00,E-001,旋盤機A,67.28,2.226,1.143,1483.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.47,2.597,0.193,-0.421,2.597,WARNING,1,38,3
2024-01-09 07:00:00,E-001,旋盤機A,72.33,1.032,1.07,1503.0,1,01_旋盤機A_センサーログ_202401.csv,1,0.575,-1.512,-0.425,0.205,1.512,NORMAL,0,39,0
2024-01-09 08:00:00,E-001,旋盤機A,69.57,1.737,1.134,1520.0,1,01_旋盤機A_センサーログ_202401.csv,1,0.072,0.818,0.173,0.69,0.818,NORMAL,0,39,0
2024-01-09 09:00:00,E-001,旋盤機A,66.56,1.769,1.263,1470.9,1,01_旋盤機A_センサーログ_202401.csv,1,-0.588,0.854,1.225,-0.775,1.225,NORMAL,0,39,0
2024-01-09 10:00:00,E-001,旋盤機A,65.56,1.901,1.081,1542.1,1,01_旋盤機A_センサーログ_202401.csv,1,-0.771,1.238,-0.363,1.241,1.241,NORMAL,0,39,0
2024-01-09 11:00:00,E-001,旋盤機A,67.79,1.937,1.113,1507.7,1,01_旋盤機A_センサーログ_202401.csv,1,-0.257,1.241,-0.049,0.204,1.241,NORMAL,0,39,0
2024-01-09 12:00:00,E-001,旋盤機A,77.82,1.391,1.006,1486.5,1,01_旋盤機A_センサーログ_202401.csv,1,1.754,-0.45,-1.03,-0.429,1.754,NORMAL,0,39,0
2024-01-09 13:00:00,E-001,旋盤機A,72.26,1.03,1.164,1483.8,1,01_旋盤機A_センサーログ_202401.csv,1,0.497,-1.507,0.429,-0.494,1.507,NORMAL,0,39,0
2024-01-09 14:00:00,E-001,旋盤機A,75.74,0.782,1.021,1449.4,1,01_旋盤機A_センサーログ_202401.csv,1,1.19,-1.968,-0.823,-1.399,1.968,NORMAL,0,39,0
2024-01-09 15:00:00,E-001,旋盤機A,65.87,1.574,1.082,1492.4,1,01_旋盤機A_センサーログ_202401.csv,1,-0.99,0.282,-0.258,-0.136,0.99,NORMAL,0,39,0
2024-01-09 16:00:00,E-001,旋盤機A,69.2,1.561,0.999,1521.2,1,01_旋盤機A_センサーログ_202401.csv,1,-0.223,0.233,-0.964,0.791,0.964,NORMAL,0,39,0
2024-01-09 17:00:00,E-001,旋盤機A,73.31,1.616,1.156,1508.9,1,01_旋盤機A_センサーログ_202401.csv,1,0.854,0.377,0.462,0.453,0.854,NORMAL,0,39,0
2024-01-09 18:00:00,E-001,旋盤機A,80.18,1.474,1.069,1477.4,1,01_旋盤機A_センサーログ_202401.csv,1,2.199,-0.011,-0.323,-0.5,2.199,WARNING,1,40,1
